,MACD_apply_to,MACD_fast,MACD_slow,MACD_signal,MACD_column_div,Divergence_num_exteremes_min,Divergence_num_exteremes_max,Divergence_diff_extereme,BestFinder_n_clusters,BestFinder_alpha,Runner_methode1__lenght_data_5M,Runner_methode1__lenght_data_1H,ExtremePoints_num_max_5M,ExtremePoints_num_min_5M,ExtremePoints_weight_5M,ExtremePoints_num_max_1H,ExtremePoints_num_min_1H,ExtremePoints_weight_1H,TrendLines_num_max_5M,TrendLines_num_min_5M,TrendLines_weight_5M,TrendLines_num_max_1H,TrendLines_num_min_1H,TrendLines_weight_1H,TrendLines_length_long_5M,TrendLines_length_mid_5M,TrendLines_length_short1_5M,TrendLines_length_short2_5M,TrendLines_length_long_1H,TrendLines_length_mid_1H,TrendLines_length_short1_1H,TrendLines_length_short2_1H,TrendLines_power_long_5M,TrendLines_power_mid_5M,TrendLines_power_short1_5M,TrendLines_power_short2_5M,TrendLines_power_long_1H,TrendLines_power_mid_1H,TrendLines_power_short1_1H,TrendLines_power_short2_1H,IchimokouFlatLines_tenkan_5M,IchimokouFlatLines_kijun_5M,IchimokouFlatLines_senkou_5M,IchimokouFlatLines_n_cluster_5M,IchimokouFlatLines_weight_5M,IchimokouFlatLines_tenkan_1H,IchimokouFlatLines_kijun_1H,IchimokouFlatLines_senkou_1H,IchimokouFlatLines_n_cluster_1H,IchimokouFlatLines_weight_1H,BestFinder_n_cluster_low,BestFinder_n_cluster_high,BestFinder_alpha_low,BestFinder_alpha_high,st_percent_min,st_percent_max,tp_percent_min,tp_percent_max,ExtremePoints_status,ExtremePoints_T_5M,ExtremePoints_T_1H,TrendLines_status,TrendLines_T_5M,TrendLines_long_T_5M,TrendLines_mid_T_5M,TrendLines_short1_T_5M,TrendLines_short2_T_5M,TrendLines_T_1H,TrendLines_long_T_1H,TrendLines_mid_T_1H,TrendLines_short1_T_1H,TrendLines_short2_T_1H,IchimokouFlatLines_T_5M,IchimokouFlatLines_T_1H,IchimokouFlatLines_status,score,islearned,isborn,corr,corr_low,corr_high
186,OHLC/4,392,451,21,macd,381,18,6,8,0.2,2242,227,157,282,88,255,394,73,105,353,213,55,384,187,939,932,341,253,851,673,412,382,367,561,496,680,858,305,264,383,10,27,95,19,213,10,46,4,6,940,5,16,0.17,0.37,1.17,1.03,1.13,1.09,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
187,low,186,439,17,macds,342,133,6,13,0.18,1744,910,298,188,566,302,248,462,388,319,804,158,181,252,941,880,403,336,870,517,475,255,962,741,405,860,934,769,125,427,27,54,90,10,775,12,50,30,11,205,24,11,0.4,0.16,1.2,1.05,1.09,1.2,True,False,True,True,True,False,True,True,True,True,False,True,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
188,HLC/3,142,280,11,macds,363,225,6,7,0.32,2453,628,346,209,704,176,195,21,189,135,706,59,322,20,882,510,330,277,692,570,500,301,974,160,548,616,153,258,724,527,8,58,26,3,630,2,28,68,9,159,8,19,0.14,0.12,1.06,1.11,1.1,1.2,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
189,OHLC/4,204,372,50,macds,317,274,6,8,0.16,2025,473,39,210,901,34,231,992,333,132,650,395,189,603,784,581,420,269,842,540,437,369,764,328,564,197,505,81,72,240,30,40,31,16,657,5,32,72,14,245,11,16,0.35,0.26,1.15,1.09,1.17,1.17,False,True,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
190,open,15,329,33,macd,273,100,6,14,0.34,975,537,21,143,936,105,145,948,389,370,360,286,27,35,843,666,416,261,627,510,463,406,494,795,780,648,467,961,126,474,7,33,57,18,333,3,7,66,1,841,3,12,0.19,0.32,1.19,1.01,1.16,1.18,False,False,True,False,True,True,True,True,True,True,False,False,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
191,open,101,473,14,macd,191,199,6,2,0.34,1493,604,353,79,281,123,340,287,316,71,347,108,222,290,995,605,393,301,770,575,456,323,155,31,266,257,901,831,518,551,20,34,44,12,383,2,43,43,6,491,23,6,0.24,0.07,1.07,1.1,1.05,1.1,False,True,False,False,True,True,False,True,True,True,False,False,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
192,HLC/3,7,352,41,macdh,385,68,6,3,0.17,2262,1000,248,171,812,43,79,289,224,296,707,141,135,970,854,540,475,357,992,560,306,252,862,303,396,315,833,339,475,886,14,39,61,7,860,2,4,90,3,984,3,23,0.3,0.28,1.06,1.13,1.12,1.1,True,True,True,False,False,True,True,False,False,False,True,True,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
193,close,436,491,16,macds,7,24,6,7,0.09,2518,520,256,87,726,250,188,749,397,334,8,102,232,602,894,733,462,325,862,530,462,393,986,341,763,361,862,679,634,54,21,31,43,18,651,13,38,13,17,483,20,16,0.05,0.21,1.0,1.12,1.14,1.17,True,False,True,True,False,True,False,True,False,False,True,True,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
194,HLCC/4,165,497,30,macds,175,347,6,6,0.25,2912,214,275,184,489,344,320,756,30,184,367,310,152,477,726,687,465,370,877,565,379,305,228,666,343,97,821,711,667,496,5,15,81,9,816,18,26,14,16,7,13,7,0.14,0.2,1.08,1.04,1.02,1.13,True,False,False,False,True,True,False,True,False,True,False,False,True,True,True,True,False,0.0,False,True,0.0,0.0,0.0
195,HLC/3,16,59,29,macd,367,247,6,9,0.38,570,568,320,263,245,106,40,158,28,165,992,268,33,786,799,783,483,344,678,642,397,331,739,208,818,98,155,504,153,726,29,33,15,5,541,4,45,2,7,135,15,22,0.05,0.07,1.2,1.11,1.04,1.05,False,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,0.0,False,True,0.0,0.0,0.0
196,HL/2,93,332,23,macd,238,95,6,18,0.35,560,659,232,284,687,66,49,865,241,101,489,268,110,995,972,843,451,444,606,550,430,323,968,177,839,648,554,288,36,170,5,18,21,18,104,18,42,8,13,729,2,15,0.33,0.18,1.05,1.03,1.1,1.11,False,False,True,True,False,True,False,True,True,False,True,True,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
197,HL/2,22,56,32,macdh,139,56,6,9,0.38,2748,490,231,295,592,231,196,317,133,46,786,250,81,198,587,581,482,304,847,637,385,305,17,659,470,34,846,522,349,338,4,38,55,13,550,18,47,79,6,120,12,7,0.4,0.04,1.03,1.12,1.16,1.09,False,True,True,False,True,False,True,True,False,False,True,True,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
198,OHLC/4,87,154,22,macd,47,191,6,8,0.02,1681,800,87,356,851,295,389,7,380,178,647,139,107,540,959,877,404,277,955,606,445,422,560,14,78,158,891,395,711,818,9,50,36,13,360,15,45,43,17,727,22,3,0.18,0.28,1.16,1.08,1.06,1.17,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
199,HLCC/4,123,288,49,macds,173,84,6,16,0.27,2962,461,216,93,868,160,349,461,318,333,250,352,390,816,998,939,321,282,678,655,407,271,689,706,259,160,682,881,149,314,6,43,75,6,236,7,48,91,10,323,2,2,0.38,0.01,1.12,1.05,1.06,1.04,False,True,False,False,False,True,False,True,True,True,False,True,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
200,open,61,221,41,macds,313,215,6,9,0.03,1848,874,360,297,25,152,97,49,148,210,554,343,181,978,878,795,395,274,714,558,446,435,737,473,388,626,518,73,43,644,23,26,47,9,669,15,23,43,15,225,18,5,0.26,0.24,1.01,1.14,1.05,1.07,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
201,OHLC/4,126,232,7,macds,170,399,6,14,0.34,1162,503,55,330,186,213,223,121,40,303,757,124,391,251,959,606,369,309,656,502,465,433,209,518,907,133,956,74,451,620,17,42,38,19,23,13,40,55,12,105,16,24,0.32,0.18,1.07,1.19,1.08,1.16,True,True,False,True,True,False,True,False,False,False,True,True,True,True,True,False,True,0.0,False,True,0.0,0.0,0.0
202,HLC/3,33,236,23,macds,287,336,6,20,0.15,1707,322,379,100,839,77,82,134,362,361,998,242,166,416,905,676,452,255,927,899,283,261,655,833,992,308,339,358,112,56,25,26,10,1,914,2,32,103,16,1000,13,5,0.18,0.27,1.2,1.02,1.06,1.07,False,False,True,False,False,False,False,True,True,True,True,True,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
203,close,73,218,24,macd,356,115,6,5,0.17,2232,517,235,46,431,179,88,457,103,318,765,242,24,906,819,736,500,461,977,748,303,293,663,830,49,31,631,578,136,716,27,35,16,17,729,12,48,13,4,312,25,22,0.27,0.4,1.09,1.04,1.11,1.15,True,False,True,False,True,True,True,True,False,False,False,True,False,True,False,True,True,0.0,False,True,0.0,0.0,0.0
204,OHLC/4,285,309,29,macds,136,13,6,19,0.11,2479,664,342,167,995,86,144,314,31,142,440,39,308,697,896,856,384,300,955,919,379,266,357,93,105,274,333,118,825,710,20,40,95,11,927,7,51,41,15,774,20,23,0.28,0.28,1.02,1.02,1.02,1.11,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
205,OHLC/4,152,377,14,macdh,137,18,6,19,0.32,2193,219,264,23,327,59,25,83,177,291,17,156,207,584,942,527,337,289,856,644,452,347,910,53,420,75,740,803,379,307,6,31,74,12,693,6,43,44,9,578,17,21,0.22,0.29,1.19,1.16,1.15,1.09,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
206,HLC/3,61,135,26,macd,281,99,6,1,0.18,1638,355,178,77,861,347,359,364,24,68,437,140,139,955,913,576,463,426,1000,818,404,379,950,763,916,682,797,502,439,641,21,50,102,9,305,9,28,88,3,882,1,15,0.06,0.29,1.08,1.18,1.15,1.04,False,False,False,True,False,True,True,False,True,True,True,True,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
207,HL/2,19,24,2,macd,114,108,6,1,0.04,2613,861,48,176,685,265,174,250,246,150,108,253,69,782,828,753,279,261,825,710,305,256,325,651,146,36,399,387,672,877,21,30,59,3,944,2,6,8,20,674,6,21,0.37,0.2,1.04,1.09,1.18,1.16,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
208,close,303,415,49,macds,207,39,6,13,0.19,812,271,37,125,524,367,287,670,322,188,40,45,235,628,931,621,458,376,986,822,491,337,742,332,923,863,278,456,748,994,4,20,8,17,361,4,31,48,3,336,3,5,0.34,0.24,1.08,1.14,1.18,1.02,False,True,True,False,False,False,True,True,False,False,True,True,True,False,True,True,True,0.0,False,True,0.0,0.0,0.0
209,high,292,491,16,macd,360,384,6,11,0.3,904,549,224,243,711,23,387,701,230,356,967,242,212,242,730,551,495,250,992,683,436,310,319,847,215,621,305,616,568,398,28,53,32,15,583,17,25,47,12,904,5,21,0.22,0.19,1.02,1.19,1.08,1.02,True,True,False,False,False,False,True,True,True,False,False,False,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
210,open,41,157,36,macd,19,363,6,7,0.01,1893,304,146,332,417,372,246,450,266,91,805,257,37,427,951,839,430,415,738,642,394,391,479,329,998,604,754,863,49,103,6,57,59,8,866,10,30,49,18,881,21,11,0.37,0.04,1.03,1.19,1.04,1.2,False,True,True,True,True,False,True,False,True,True,False,False,False,False,True,True,True,0.0,False,True,0.0,0.0,0.0
211,open,162,337,35,macd,320,9,6,8,0.38,1823,798,15,313,453,126,246,702,53,392,360,36,264,625,898,616,292,252,971,731,478,361,348,72,999,652,956,366,480,889,16,52,89,20,247,8,23,86,13,602,7,19,0.18,0.24,1.2,1.12,1.01,1.14,True,True,True,True,True,True,True,True,False,False,True,False,False,True,True,True,True,0.0,False,True,0.0,0.0,0.0
212,OHLC/4,12,473,45,macd,215,319,6,9,0.09,2171,910,235,235,628,85,181,73,366,125,988,233,6,741,818,606,417,411,951,859,472,471,157,660,580,150,956,414,3,261,27,43,21,20,337,7,46,18,9,926,13,17,0.13,0.26,1.12,1.04,1.13,1.17,False,True,False,False,True,False,True,False,False,True,True,True,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
213,HLC/3,57,447,20,macd,229,217,6,2,0.05,2980,588,140,99,42,71,214,139,175,358,689,240,113,38,947,870,483,442,947,557,472,346,167,259,452,675,991,184,681,218,11,44,103,15,907,10,51,73,12,334,10,10,0.3,0.02,1.15,1.14,1.02,1.05,False,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
214,low,184,239,36,macd,150,357,6,12,0.36,2700,699,223,44,40,366,196,734,142,113,610,184,59,318,835,511,450,382,930,708,303,264,481,685,382,87,548,881,835,947,26,44,89,13,176,14,34,32,20,606,3,21,0.21,0.31,1.12,1.0,1.02,1.17,False,False,True,True,False,True,True,False,False,True,False,True,False,False,True,False,False,0.0,False,True,0.0,0.0,0.0
215,HLC/3,230,408,40,macds,124,399,6,8,0.05,205,776,90,226,434,393,392,40,195,126,929,251,132,375,638,618,378,276,875,869,436,320,564,534,917,942,947,886,475,811,10,24,21,2,977,4,23,62,2,416,20,8,0.29,0.35,1.09,1.2,1.1,1.06,False,False,True,False,True,True,True,False,False,True,True,True,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
216,high,57,490,9,macdh,248,371,6,4,0.15,2842,994,230,328,318,255,61,92,276,274,950,253,271,458,901,688,471,417,878,806,452,282,666,219,434,410,288,952,697,709,30,55,97,7,160,13,19,40,12,220,11,19,0.38,0.03,1.09,1.01,1.17,1.18,False,True,True,True,False,True,True,False,False,False,False,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
217,HLC/3,159,405,25,macdh,251,83,6,10,0.03,748,930,301,196,678,60,137,808,301,277,835,305,217,432,877,697,453,274,763,565,431,386,645,497,534,316,531,283,479,200,2,5,15,11,507,14,25,57,15,558,22,25,0.27,0.23,1.11,1.08,1.08,1.13,True,True,False,True,True,True,True,False,False,False,True,False,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
218,HL/2,7,24,14,macds,152,102,6,1,0.3,2088,936,257,14,863,118,152,725,217,128,239,74,347,903,874,785,403,368,822,723,445,418,342,588,124,801,762,469,620,429,18,19,82,7,460,6,9,25,9,894,18,19,0.02,0.21,1.07,1.18,1.09,1.07,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
219,open,309,418,14,macds,183,283,6,17,0.28,1197,912,226,370,67,168,243,270,59,281,884,88,143,315,547,544,482,262,699,663,432,399,119,704,988,302,356,405,973,531,15,50,23,15,479,18,23,26,11,832,17,9,0.11,0.17,1.08,1.17,1.07,1.17,True,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
220,OHLC/4,123,471,40,macdh,86,335,6,19,0.31,2794,750,376,223,468,114,347,325,258,2,950,82,302,588,999,603,466,316,920,607,406,365,845,992,137,181,650,611,9,985,21,29,26,8,11,6,9,71,16,380,23,8,0.36,0.19,1.1,1.14,1.19,1.15,False,True,True,True,False,True,True,False,False,False,False,False,False,True,True,False,True,0.0,False,True,0.0,0.0,0.0
221,open,171,486,5,macds,109,234,6,19,0.29,694,246,237,327,709,362,164,115,10,157,483,84,134,252,947,830,334,259,881,622,285,282,636,630,911,773,594,624,104,577,22,30,94,11,365,7,18,23,5,183,5,2,0.16,0.14,1.0,1.2,1.07,1.14,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
222,close,74,428,45,macds,103,97,6,13,0.37,2482,364,177,359,466,316,147,565,252,203,8,70,130,999,785,635,404,340,890,502,449,410,83,309,637,231,185,411,509,846,10,15,46,3,987,10,46,30,3,877,11,24,0.09,0.04,1.03,1.11,1.02,1.02,True,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,0.0,False,True,0.0,0.0,0.0
223,OHLC/4,335,367,49,macd,177,102,6,17,0.33,2544,302,144,190,327,109,154,953,200,19,257,356,4,280,957,864,492,363,563,506,389,353,980,849,593,199,296,159,602,261,3,7,91,4,966,3,33,52,19,787,14,13,0.08,0.04,1.12,1.06,1.08,1.04,True,False,False,True,True,True,True,False,False,False,False,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
224,high,326,461,40,macd,109,126,6,1,0.34,473,265,370,348,489,55,355,702,120,347,762,83,114,813,724,678,453,399,836,741,404,396,772,408,504,649,398,940,163,889,28,60,45,1,765,17,20,63,9,258,12,5,0.28,0.18,1.17,1.03,1.01,1.08,True,False,True,True,False,False,False,False,True,True,False,True,True,False,True,False,False,0.0,False,True,0.0,0.0,0.0
225,HLC/3,192,249,44,macd,178,377,6,4,0.06,901,545,36,229,91,276,86,642,147,185,199,60,26,682,925,613,457,369,756,596,499,290,865,303,482,631,415,655,268,215,3,40,103,3,628,6,12,13,12,308,1,3,0.01,0.24,1.16,1.05,1.11,1.14,True,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
226,close,139,207,20,macd,257,62,6,9,0.23,2055,924,171,68,409,251,304,617,54,215,577,371,244,542,827,512,395,386,732,671,428,369,547,812,923,14,784,85,539,661,30,35,29,9,133,3,12,33,5,864,24,12,0.23,0.08,1.0,1.16,1.09,1.18,True,True,False,False,True,False,True,True,False,True,True,True,False,True,False,True,False,0.0,False,True,0.0,0.0,0.0
227,open,201,442,31,macdh,181,357,6,3,0.38,1059,228,226,349,588,289,258,288,289,201,58,17,397,187,716,647,461,402,903,784,439,289,344,556,866,704,556,235,634,362,10,48,10,14,376,18,39,59,11,299,1,25,0.22,0.23,1.07,1.18,1.05,1.02,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
228,close,372,430,22,macds,89,177,6,15,0.01,275,536,237,187,971,97,371,913,317,186,847,175,396,787,826,531,490,456,812,664,388,250,117,391,38,317,135,525,872,938,30,41,69,17,447,15,46,96,20,620,14,13,0.08,0.1,1.05,1.06,1.12,1.0,True,False,True,False,True,False,True,False,False,True,True,True,True,True,False,False,False,0.0,False,True,0.0,0.0,0.0
229,close,163,164,50,macd,81,377,6,5,0.26,237,354,364,297,451,194,36,534,43,114,95,387,89,369,943,884,404,354,849,661,429,335,632,872,418,862,408,738,939,335,30,31,48,2,928,15,50,29,19,529,12,13,0.02,0.35,1.11,1.09,1.05,1.16,True,True,False,True,True,True,False,True,False,True,False,True,True,False,False,False,False,0.0,False,True,0.0,0.0,0.0
230,HLCC/4,308,468,5,macd,108,299,6,14,0.04,2198,931,62,207,894,387,17,134,126,394,847,243,302,151,894,563,465,336,886,855,396,292,690,559,484,934,40,695,680,201,28,36,95,5,251,2,35,80,2,610,24,4,0.26,0.07,1.02,1.02,1.09,1.09,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
231,close,359,390,50,macds,97,145,6,18,0.09,700,1000,194,390,873,143,307,674,394,83,574,78,148,341,856,774,424,264,598,521,466,278,888,625,589,853,161,814,901,756,5,42,32,3,337,8,42,31,19,569,13,24,0.26,0.22,1.06,1.0,1.16,1.02,True,True,True,True,False,True,True,False,False,True,False,True,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
232,HLC/3,53,78,28,macd,308,275,6,17,0.34,1326,514,24,307,659,354,382,896,286,109,190,227,72,279,636,606,437,368,992,920,349,251,983,926,376,604,595,315,324,724,15,24,67,17,367,12,32,37,9,644,2,18,0.09,0.37,1.1,1.0,1.05,1.12,True,False,False,True,False,True,True,False,True,True,True,False,True,False,False,False,True,0.0,False,True,0.0,0.0,0.0
233,high,294,453,18,macd,361,115,6,12,0.02,898,259,213,274,321,252,318,96,337,215,774,329,128,151,677,661,418,273,843,690,461,285,337,754,786,727,922,425,722,302,9,50,10,17,262,14,46,6,1,679,6,19,0.2,0.06,1.02,1.01,1.06,1.18,True,True,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
234,open,161,495,16,macd,19,316,6,19,0.18,1458,245,81,366,786,265,144,377,209,319,834,143,195,188,997,895,477,362,977,601,447,273,652,756,701,783,643,564,271,882,4,6,91,17,888,5,45,67,15,442,21,25,0.03,0.32,1.15,1.15,1.19,1.15,False,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
235,low,208,238,2,macd,71,327,6,13,0.11,1254,481,104,258,686,148,396,917,138,348,78,18,228,253,860,842,464,260,899,521,373,292,932,856,567,414,957,55,737,514,5,39,69,10,972,5,6,10,9,909,11,1,0.28,0.1,1.12,1.17,1.05,1.06,False,True,False,True,True,True,True,False,False,False,True,False,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
236,close,17,477,31,macdh,383,387,6,3,0.09,995,788,377,143,60,214,159,630,133,251,797,132,239,654,960,948,466,461,766,654,453,374,826,774,967,549,6,438,975,211,13,31,4,16,148,7,16,56,3,201,5,2,0.09,0.15,1.1,1.11,1.17,1.1,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
237,OHLC/4,136,490,24,macd,112,173,6,12,0.2,2882,846,102,323,301,319,25,2,145,173,666,51,357,840,930,928,341,319,756,606,409,313,583,992,899,105,576,291,988,180,11,28,6,3,652,15,20,71,8,75,15,4,0.06,0.15,1.08,1.08,1.18,1.11,True,False,True,True,True,False,False,True,True,False,True,True,False,True,False,False,True,0.0,False,True,0.0,0.0,0.0
238,HL/2,61,317,42,macdh,278,23,6,19,0.33,2944,354,299,274,962,338,266,979,77,122,384,256,106,23,924,670,430,260,650,571,424,399,228,689,997,294,594,474,794,865,11,39,43,14,576,16,30,3,16,980,1,24,0.1,0.14,1.14,1.17,1.1,1.1,True,False,True,False,True,True,True,True,False,False,True,True,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
239,HLCC/4,176,473,40,macds,262,24,6,4,0.1,1037,749,339,38,192,110,51,286,70,28,149,341,232,679,869,856,494,454,629,510,458,402,56,426,889,254,380,143,979,302,22,46,19,18,201,10,22,84,19,995,2,6,0.16,0.28,1.0,1.15,1.19,1.18,True,False,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,0.0,False,True,0.0,0.0,0.0
240,HLCC/4,252,301,3,macd,91,162,6,11,0.08,2983,736,109,242,243,37,253,222,202,6,141,98,287,187,834,648,387,340,789,561,343,342,632,12,837,399,331,343,112,484,5,17,20,7,708,4,7,53,20,698,5,1,0.2,0.22,1.09,1.2,1.08,1.03,False,True,True,False,True,True,False,True,True,True,True,False,False,True,True,True,False,0.0,False,True,0.0,0.0,0.0
241,close,185,354,26,macd,66,56,6,12,0.26,300,299,293,75,134,73,105,899,212,365,798,135,378,325,988,796,317,315,908,862,418,394,57,750,716,965,204,555,336,458,2,53,18,12,40,12,44,96,11,761,1,6,0.11,0.37,1.14,1.15,1.18,1.12,True,False,True,False,False,True,True,False,True,False,True,True,False,False,True,False,True,0.0,False,True,0.0,0.0,0.0
242,HLC/3,51,341,42,macdh,348,128,6,6,0.3,2395,271,110,395,315,314,245,531,310,154,921,55,266,548,908,743,397,283,729,548,475,307,347,98,58,284,869,503,168,944,20,21,62,3,908,5,39,9,2,959,2,17,0.13,0.38,1.0,1.12,1.07,1.11,True,True,False,False,True,False,True,False,True,True,True,True,False,False,False,True,True,0.0,False,True,0.0,0.0,0.0
243,HL/2,94,317,7,macd,399,215,6,5,0.05,2751,230,109,280,395,41,377,943,194,57,761,317,224,593,785,579,371,283,983,832,454,372,292,672,315,330,56,396,520,766,16,24,54,17,708,17,34,43,14,300,9,8,0.35,0.16,1.2,1.1,1.14,1.08,True,True,True,True,False,False,False,True,False,True,False,False,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
244,HLCC/4,367,455,22,macdh,83,129,6,13,0.19,2327,692,139,267,644,170,385,328,184,183,747,196,388,463,946,750,464,385,910,715,389,287,554,92,367,596,143,937,777,473,5,25,5,4,993,12,29,62,19,98,1,5,0.36,0.39,1.01,1.11,1.03,1.09,False,True,True,True,False,False,True,True,True,False,False,True,True,False,True,True,False,0.0,False,True,0.0,0.0,0.0
245,open,202,221,42,macds,367,72,6,2,0.23,2623,277,13,306,540,165,234,733,394,292,440,275,21,434,812,757,493,306,879,553,484,280,809,652,698,699,60,842,102,888,19,37,46,12,141,8,23,61,2,67,12,19,0.06,0.07,1.07,1.12,1.12,1.16,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
246,high,217,305,33,macd,138,330,6,20,0.3,1657,605,252,259,21,382,263,289,265,192,652,122,189,161,886,557,340,290,968,561,285,275,409,644,303,501,790,640,906,226,19,22,3,6,638,2,15,67,13,192,3,24,0.2,0.18,1.01,1.01,1.07,1.05,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,0.0,False,True,0.0,0.0,0.0
247,HLCC/4,112,291,24,macd,224,313,6,3,0.17,2823,301,32,229,707,12,306,255,208,116,386,278,155,796,648,571,420,383,775,669,463,311,232,518,152,97,517,910,624,985,22,50,47,17,429,12,37,78,19,178,17,2,0.02,0.18,1.04,1.08,1.03,1.14,False,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,0.0,False,True,0.0,0.0,0.0
248,high,46,496,7,macdh,216,16,6,2,0.02,2091,624,7,78,902,231,149,64,160,124,971,298,176,286,890,749,379,366,728,637,455,402,960,726,440,611,652,662,751,99,2,9,28,11,535,9,30,81,13,601,24,23,0.12,0.17,1.04,1.03,1.04,1.05,False,True,False,True,True,False,False,False,True,False,True,True,True,False,False,True,True,0.0,False,True,0.0,0.0,0.0
249,OHLC/4,40,498,27,macds,156,76,6,1,0.03,2208,916,196,130,567,276,372,633,289,242,444,383,124,835,795,620,331,263,964,733,469,270,404,299,745,815,167,100,325,917,27,33,55,13,280,16,40,9,14,402,13,23,0.07,0.17,1.04,1.18,1.02,1.09,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,0.0,False,True,0.0,0.0,0.0
250,close,149,255,40,macds,135,68,6,5,0.18,389,709,63,21,101,359,122,963,304,378,2,342,33,365,886,523,461,320,857,558,432,360,297,147,553,403,72,134,973,638,17,32,93,2,250,14,40,12,17,171,9,12,0.27,0.05,1.14,1.01,1.1,1.09,True,True,False,True,False,False,True,False,False,False,False,True,True,True,True,False,False,0.0,False,True,0.0,0.0,0.0
251,high,146,472,4,macds,56,231,6,19,0.05,2486,443,68,287,980,160,284,128,303,315,379,294,120,952,713,652,387,324,608,558,500,418,546,724,709,679,884,945,992,700,10,25,40,9,62,2,16,32,6,725,1,23,0.23,0.13,1.19,1.06,1.2,1.0,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,0.0,False,True,0.0,0.0,0.0
252,HLCC/4,297,380,29,macds,75,17,6,6,0.22,1275,411,348,390,891,4,305,87,258,209,302,184,166,462,974,664,463,347,556,509,463,349,354,187,77,910,145,842,798,892,18,34,60,13,25,2,17,20,15,1,6,5,0.38,0.17,1.11,1.18,1.1,1.05,False,False,False,True,True,True,True,False,False,False,True,False,True,False,False,True,False,0.0,False,True,0.0,0.0,0.0
253,open,361,436,10,macds,123,278,6,11,0.15,2634,579,265,169,132,301,214,476,92,50,774,230,296,500,795,689,380,250,894,795,454,408,481,529,548,444,82,642,456,60,2,43,13,8,42,18,32,6,20,214,5,7,0.03,0.05,1.18,1.04,1.12,1.18,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,0.0,False,True,0.0,0.0,0.0
